Mock_mean_up	NT_mean_up	T_mean_up	Check_Mock_NT_up	Check_Mock_T_up	Checkreverse
ENSG00000135248	-1.13250990145705	0.761360030945072	0.37114987051198	1	1	1
ENSG00000135298	-1.15445112731967	0.598008873616687	0.55644225370298	1	1	1
ENSG00000135318	-1.14013657664321	0.728392133494149	0.411744443149066	1	1	1
ENSG00000135324	-1.12954088120809	0.772383176869768	0.357157704338321	1	1	1
ENSG00000135338	-1.09692374251945	0.860821803585955	0.236101938933491	1	1	1
ENSG00000135362	-1.11736414920029	0.810918111996533	0.306446037203759	1	1	1
ENSG00000135407	-1.11196795866665	0.825512167421395	0.286455791245257	1	1	1
ENSG00000135537	-1.13284680530198	0.760056010410689	0.372790794891293	1	1	1
ENSG00000135540	-1.14415379573703	0.706925215527332	0.437228580209696	1	1	1
ENSG00000135678	-1.14657134441041	0.691736565543674	0.454834778866734	1	1	1
ENSG00000135740	-1.14643033073782	0.453744990960042	0.692685339777775	1	1	0
ENSG00000135913	-0.988044608312986	1.01154127867601	-0.0234966703630208	1	1	1
ENSG00000136110	-1.13362087159424	0.757015035148553	0.376605836445686	1	1	1
ENSG00000136383	-1.14549781330289	0.69874918359052	0.446748629712369	1	1	1
ENSG00000136866	-1.13900949982542	0.733800274747012	0.405209225078411	1	1	1
ENSG00000136872	-1.11880903736023	0.312018679471789	0.80679035788844	1	1	0
ENSG00000136881	-1.12436177939939	0.78990427841806	0.334457500981331	1	1	1
ENSG00000136939	-1.15171494952708	0.647721974183411	0.503992975343674	1	1	1
ENSG00000137103	-1.1113574690535	0.827088815371688	0.284268653681808	1	1	1
ENSG00000137218	-1.07471594648534	0.90306171369057	0.171654232794774	1	1	1
ENSG00000137270	-1.10859587604075	0.834050306587807	0.274545569452938	1	1	1
ENSG00000137404	-1.15381046734791	0.537648972023136	0.616161495324775	1	1	0
ENSG00000137460	-1.11348811575784	0.821523517145582	0.291964598612255	1	1	1
ENSG00000137501	-1.01817212162643	0.980778914328133	0.0373932072983013	1	1	1
ENSG00000137502	-1.14036713769511	0.727257097644747	0.413110040050358	1	1	1
ENSG00000137558	-1.1331144380967	0.374102672122093	0.759011765974612	1	1	0
ENSG00000137727	-1.14225612535737	0.717545985292971	0.424710140064395	1	1	1
ENSG00000137809	-1.07900779712452	0.18340471250819	0.895603084616328	1	1	0
ENSG00000137821	-1.07272488439795	0.906424588054315	0.166300296343631	1	1	1
ENSG00000137872	-1.1405345623734	0.726426443658176	0.414108118715221	1	1	1
ENSG00000137960	-1.09651712934085	0.86168740634997	0.234829722990876	1	1	1
ENSG00000138109	-1.10542449106421	0.841723527174479	0.263700963889736	1	1	1
ENSG00000138161	-0.642592302575214	1.15214291784767	-0.509550615272457	1	1	1
ENSG00000138193	-1.1462874783579	0.693637567734277	0.45264991062362	1	1	1
ENSG00000138308	-1.02939912231446	0.96774821774244	0.0616509045720202	1	1	1
ENSG00000138380	-1.14806912675768	0.681053067103131	0.467016059654554	1	1	1
ENSG00000138468	-1.02873496287693	0.968546171070581	0.0601887918063537	1	1	1
ENSG00000138653	-1.14392675210332	0.708248699424189	0.435678052679135	1	1	1
ENSG00000138658	-1.12706096516758	0.781016540979828	0.346044424187751	1	1	1
ENSG00000138744	-1.12223645370982	0.325663334203251	0.79657311950657	1	1	0
ENSG00000138823	-1.13280450808284	0.76022036426437	0.372584143818471	1	1	1
ENSG00000139160	-1.15292093987208	0.63195803567867	0.520962904193411	1	1	1
ENSG00000139292	-1.10691117162658	0.838167270849571	0.268743900777013	1	1	1
ENSG00000139344	-0.831093348411329	1.10978214194686	-0.278688793535529	1	1	1
ENSG00000139597	-1.15036710170951	0.661737860269951	0.488629241439562	1	1	1
ENSG00000139780	-1.1393799397966	0.732047644776374	0.407332295020232	1	1	1
ENSG00000139985	-1.11919221132046	0.805678603188428	0.313513608132031	1	1	1
ENSG00000140009	-1.10588669779975	0.840625393390274	0.265261304409475	1	1	1
ENSG00000140057	-1.13672708680971	0.744115207934192	0.392611878875517	1	1	1
ENSG00000140092	-1.14995413923432	0.665553602137391	0.48440053709693	1	1	1
ENSG00000140093	-1.15291032857069	0.520792513375851	0.632117815194837	1	1	0
ENSG00000140471	-1.10352118099627	0.846176541695498	0.257344639300773	1	1	1
ENSG00000140543	-1.09425097900913	0.227812013116273	0.866438965892854	1	1	0
ENSG00000140795	-1.14426985449868	0.706242626745588	0.438027227753092	1	1	1
ENSG00000140839	-1.08270084681661	0.888940925618796	0.193759921197818	1	1	1
ENSG00000140968	-1.15323833315989	0.526310020314559	0.626928312845329	1	1	0
ENSG00000141431	-1.12741562856529	0.779810799801233	0.347604828764058	1	1	1
ENSG00000141434	-1.10927287225359	0.83236880939592	0.276904062857672	1	1	1
ENSG00000141540	-1.04620656628632	0.0999143590270514	0.946292207259265	1	1	0
ENSG00000141642	-1.14258819223857	0.715755742301773	0.426832449936792	1	1	1
ENSG00000141655	-1.13675579495715	0.743990246057766	0.392765548899386	1	1	1
ENSG00000142511	-1.15342237560749	0.623749657017607	0.529672718589881	1	1	1
ENSG00000142552	-0.921927681268916	-0.141146625046541	1.06307430631546	1	1	0
ENSG00000142959	-1.1485164529595	0.470902201203076	0.677614251756427	1	1	0
ENSG00000142961	-1.07960722567826	0.8945375676524	0.185069658025864	1	1	1
ENSG00000143107	-1.14677857091407	0.690325943392921	0.456452627521148	1	1	1
ENSG00000143110	-1.15465048113243	0.568013966996791	0.58663651413564	1	1	0
ENSG00000143125	-1.14742494984246	0.685792751327337	0.461632198515124	1	1	1
ENSG00000143127	-1.1487586579768	0.473062206583029	0.675696451393772	1	1	0
ENSG00000143178	-0.921174761618496	1.06356150456402	-0.142386742945521	1	1	1
ENSG00000143199	-1.105193062032	0.842270868379948	0.262922193652057	1	1	1
ENSG00000143248	-1.15207884549734	0.508691443431267	0.643387402066073	1	1	0
ENSG00000143257	-1.11692268811572	0.304763134408539	0.812159553707178	1	1	0
ENSG00000143318	-1.1545532855416	0.561306885921855	0.59324639961975	1	1	0
ENSG00000143333	-1.15086124886044	0.656909391011068	0.493951857849375	1	1	1
ENSG00000143369	-1.1534883307103	0.622553587817918	0.530934742892382	1	1	1
ENSG00000143379	-0.987424230758861	1.01211836667537	-0.0246941359165047	1	1	1
ENSG00000143452	-1.14113093579981	0.723422069067443	0.417708866732365	1	1	1
ENSG00000143469	-0.998156822285698	1.00183304174647	-0.00367621946077632	1	1	1
ENSG00000143507	-1.14761534418058	0.684416289977737	0.46319905420284	1	1	1
ENSG00000143512	-1.08727848702456	0.880342553178511	0.206935933846045	1	1	1
ENSG00000143552	-1.15374260697203	0.536146647035152	0.617595959936876	1	1	0
ENSG00000143632	-1.11872104827523	0.807044621546942	0.311676426728292	1	1	1
ENSG00000143847	-1.13909655315947	0.40570602947855	0.733390523680917	1	1	0
ENSG00000143850	-1.14816981620815	0.68029015685109	0.467879659357055	1	1	1
ENSG00000143869	-1.15324867698996	0.526493342437773	0.626755334552183	1	1	0
ENSG00000143995	-1.06982938018391	0.91121088057424	0.158618499609673	1	1	1
ENSG00000144045	-1.14860452492565	0.471682897866037	0.676921627059609	1	1	0
ENSG00000144410	-1.12868937949129	0.775402059831765	0.353287319659529	1	1	1
ENSG00000144426	-1.10249554584979	0.848531607897511	0.253963937952282	1	1	1
ENSG00000144668	-1.07673747098184	0.899585171907815	0.177152299074027	1	1	1
ENSG00000144802	-1.13934508554276	0.732213559247761	0.407131526294995	1	1	1
ENSG00000144810	-0.993332069559082	1.00653714563904	-0.0132050760799625	1	1	1
ENSG00000144821	-1.1165977445194	0.813067606017665	0.303530138501738	1	1	1
ENSG00000144935	-1.05509649489917	0.933846832038073	0.121249662861101	1	1	1
ENSG00000145242	-1.15212523298103	0.509312443110166	0.642812789870863	1	1	0
ENSG00000145287	-1.14479293538616	0.703113151086811	0.441679784299348	1	1	1
ENSG00000145700	-1.10637604104266	0.839455451178532	0.266920589864129	1	1	1
ENSG00000145779	-1.14661550470172	0.691437610063498	0.455177894638226	1	1	1
ENSG00000145888	-1.14526689112705	0.70019837438855	0.445068516738501	1	1	1
ENSG00000146021	-1.12305990167949	0.794021548386267	0.329038353293228	1	1	1
ENSG00000146411	-1.15452795864883	0.594552545593115	0.559975413055714	1	1	1
ENSG00000146426	-1.12789410227081	0.778169296822086	0.349724805448724	1	1	1
ENSG00000146453	-1.14008199934903	0.728659334271223	0.41142266507781	1	1	1
ENSG00000146592	-1.15047987079525	0.660662708539288	0.489817162255961	1	1	1
ENSG00000146666	-1.15251886425165	0.514816770578088	0.637702093673559	1	1	0
ENSG00000146809	-1.13620235868681	0.746379473271449	0.389822885415363	1	1	1
ENSG00000146856	-1.15414409263326	0.608113310463216	0.546030782170041	1	1	1
ENSG00000147117	-1.13762858357249	0.740135348224562	0.397493235347926	1	1	1
ENSG00000147246	-1.13088722622249	0.767484601960286	0.363402624262207	1	1	1
ENSG00000147481	-1.12672537452019	0.782148993525472	0.344576380994721	1	1	1
ENSG00000147576	-1.15118786640133	0.653535399621073	0.497652466780258	1	1	1
ENSG00000147606	-1.14807392722179	0.681016836601785	0.467057090620008	1	1	1
ENSG00000147789	-1.14096390137373	0.724270870383712	0.416693030990021	1	1	1
ENSG00000147852	-1.15167317267758	0.648201477695439	0.503471694982146	1	1	1
ENSG00000147873	-1.07294489146266	0.906055920623173	0.166888970839492	1	1	1
ENSG00000148225	-1.131603398014	0.764812533391414	0.366790864622582	1	1	1
ENSG00000148483	-1.13860789496516	0.735674155579624	0.402933739385537	1	1	1
ENSG00000148584	-1.03381874094899	0.962346356081865	0.0714723848671282	1	1	1
ENSG00000148690	-1.14295835833669	0.713727705808277	0.429230652528408	1	1	1
ENSG00000149050	-1.15469933190612	0.575904096282075	0.578795235624043	1	1	0
ENSG00000149124	-1.15368083690783	0.534823815619582	0.618857021288247	1	1	0
ENSG00000149201	-1.07539309610747	0.901904272619393	0.173488823488076	1	1	1
ENSG00000149243	-1.15381952595474	0.615965827092812	0.537853698861925	1	1	1
ENSG00000149474	-1.12660005285105	0.782569816152735	0.34403023669831	1	1	1
ENSG00000149548	-1.14175459083844	0.720200236471531	0.421554354366908	1	1	1
ENSG00000149591	-1.13443152139436	0.753760239173909	0.380671282220453	1	1	1
ENSG00000150051	-1.1523851053751	0.639488892883572	0.512896212491531	1	1	1
ENSG00000150337	-1.14661669364116	0.691429548971414	0.455187144669748	1	1	1
ENSG00000150637	-1.10897362891184	0.833114016616052	0.275859612295785	1	1	1
ENSG00000150676	-1.14892095987478	0.474533151491616	0.674387808383164	1	1	0
ENSG00000151006	-1.10671615881538	0.268078378302438	0.83863778051294	1	1	0
ENSG00000151116	-1.13238451772103	0.761842400744635	0.370542116976399	1	1	1
ENSG00000151360	-1.15353695277184	0.621650253783767	0.531886698988075	1	1	1
ENSG00000151364	-1.15313389456395	0.628640605745978	0.524493288817976	1	1	1
ENSG00000151475	-1.14004723921791	0.728829221725851	0.411218017492063	1	1	1
ENSG00000151612	-1.11360785281673	0.821205444196537	0.29240240862019	1	1	1
ENSG00000151623	-1.08794668270054	0.879053946131667	0.208892736568874	1	1	1
ENSG00000151655	-1.13355526196047	0.757275271546465	0.376279990414003	1	1	1
ENSG00000151687	-1.15367468371824	0.618980468353501	0.534694215364734	1	1	1
ENSG00000151812	-1.09400595700831	0.866945511660884	0.227060445347429	1	1	1
ENSG00000151876	-1.140468491366	0.72675489975465	0.413713591611351	1	1	1
ENSG00000152348	-0.943611925416618	-0.104559720394578	1.0481716458112	1	1	0
ENSG00000152430	-1.15469941702004	0.57595606214757	0.578743354872471	1	1	0
ENSG00000152433	-1.15383276017087	0.538154657118619	0.615678103052249	1	1	0
ENSG00000152578	-1.11251777556632	0.824080002123928	0.288437773442388	1	1	1
ENSG00000152672	-1.15194515479556	0.645014378194642	0.506930776600919	1	1	1
ENSG00000152763	-1.09022380771649	0.874594887965334	0.21562891975116	1	1	1
ENSG00000153495	-1.13410725080946	0.755071065409785	0.379036185399676	1	1	1
ENSG00000153802	-1.15390891616918	0.613976882221233	0.539932033947946	1	1	1
ENSG00000153832	-1.15099461143836	0.655550746181781	0.495443865256576	1	1	1
ENSG00000153993	-1.12947452152118	0.772620590842352	0.356853930678823	1	1	1
ENSG00000154007	-1.07845690978216	0.896577052631914	0.181879857150243	1	1	1
ENSG00000154153	-1.13495541634018	0.75161665622308	0.383338760117103	1	1	1
ENSG00000154162	-1.04842388232611	0.943265066943287	0.105158815382825	1	1	1
ENSG00000154175	-1.12154337800779	0.798690453365075	0.322852924642719	1	1	1
ENSG00000154263	-1.13277438375941	0.760337305630278	0.372437078129137	1	1	1
ENSG00000154316	-1.15469501943345	0.574255734871223	0.580439284562223	1	1	0
ENSG00000154358	-1.15171832857474	0.647683037190181	0.504035291384557	1	1	1
ENSG00000154479	-1.15366416435763	0.619190633945294	0.534473530412339	1	1	1
ENSG00000154485	-1.15391833709594	0.613760710435629	0.540157626660309	1	1	1
ENSG00000154608	-0.160238531333528	1.07044381338184	-0.910205282048302	1	0	1
ENSG00000154721	-1.15378113654993	0.536992990577106	0.616788145972827	1	1	0
ENSG00000155026	-1.14028913853199	0.72764222134207	0.412646917189922	1	1	1
ENSG00000155085	-1.15212818069686	0.642776094014263	0.509352086682596	1	1	1
ENSG00000155099	-0.891963259296421	1.08104159378465	-0.189078334488232	1	1	1
ENSG00000155158	-1.15214496855944	0.509578284778005	0.642566683781436	1	1	0
ENSG00000155530	-1.0979115648725	0.858701882959587	0.239209681912913	1	1	1
ENSG00000155714	-1.14386188141928	0.435237864158727	0.708624017260556	1	1	0
ENSG00000155749	-1.10600547564988	0.840342111866092	0.265663363783789	1	1	1
ENSG00000155754	-1.13210167728546	0.7629247683937	0.369176908891757	1	1	1
ENSG00000155761	-1.15289015495965	0.632420232216798	0.520469922742856	1	1	1
ENSG00000155792	-1.15372600014923	0.535787004228485	0.617938995920741	1	1	0
ENSG00000155962	-1.03593795356543	0.959697872455158	0.076240081110276	1	1	1
ENSG00000156011	-1.10143730616	0.850930070999515	0.250507235160489	1	1	1
ENSG00000156042	-1.08259467869459	0.889135766273666	0.193458912420928	1	1	1
ENSG00000156097	-1.13024739090743	0.36041505735994	0.769832333547491	1	1	0
ENSG00000156140	-1.12280187897388	0.794825350013225	0.327976528960655	1	1	1
ENSG00000156253	-1.110708371574	0.82874984227513	0.28195852929887	1	1	1
ENSG00000156413	-1.11868748598732	0.311545979643137	0.807141506344186	1	1	0
ENSG00000156500	-1.14951143295785	0.669453124703156	0.480058308254698	1	1	1
ENSG00000157184	-1.15409962658666	0.544792427559145	0.609307199027513	1	1	0
ENSG00000157306	-0.987599241884994	-0.0243565360904358	1.01195577797543	1	1	0
ENSG00000157368	-1.14660954802504	0.691477987065904	0.455131560959135	1	1	1
ENSG00000157429	-1.08180521644528	0.890578322640784	0.191226893804493	1	1	1
ENSG00000157514	-1.13029929051051	0.360656038011468	0.769643252499043	1	1	0
ENSG00000157653	-1.10580369871097	0.840823079795086	0.264980618915883	1	1	1
ENSG00000157856	-1.10425706818629	0.844467798511161	0.259789269675128	1	1	1
ENSG00000157890	-1.10687158091875	0.838262891550242	0.268608689368502	1	1	1
ENSG00000158023	-1.14568088463931	0.697586115307005	0.448094769332304	1	1	1
ENSG00000158104	-1.05354621863351	0.936077731697532	0.117468486935981	1	1	1
ENSG00000158113	-1.13940672203038	0.731920010419608	0.407486711610767	1	1	1
ENSG00000158296	-1.05404461150773	0.935363422607944	0.118681188899787	1	1	1
ENSG00000158516	-1.04915658549073	0.942253817933365	0.106902767557368	1	1	1
ENSG00000158555	-1.11236143959831	0.824488417733985	0.28787302186432	1	1	1
ENSG00000158683	-1.15369884466273	0.535205312689032	0.618493531973703	1	1	0
ENSG00000158715	-1.1316271314554	0.366903971902952	0.764723159552443	1	1	0
ENSG00000158865	-1.15396644541526	0.541330983763205	0.612635461652056	1	1	0
ENSG00000159261	-1.09679468969116	0.861096971482631	0.235697718208532	1	1	1
ENSG00000159289	-1.11889162379278	0.806551357473106	0.312340266319674	1	1	1
ENSG00000159915	-1.15112355052264	0.654212449601181	0.496911100921459	1	1	1
ENSG00000159917	-1.14488313296134	0.442318705708746	0.702564427252594	1	1	0
ENSG00000160097	-1.11507431139322	0.817261933207737	0.297812378185481	1	1	1
ENSG00000160207	-1.14510090625248	0.443872809866783	0.701228096385699	1	1	0
ENSG00000160602	-1.15322207265335	0.526023109319929	0.627198963333417	1	1	0
ENSG00000160868	-1.15395492915395	0.612908177219253	0.541046751934693	1	1	1
ENSG00000161040	-1.076145071304	0.900610587628734	0.175534483675263	1	1	1
ENSG00000161180	-1.13746226848784	0.740878428224624	0.396583840263212	1	1	1
ENSG00000161405	-1.13302131331513	0.759375966343478	0.373645346971652	1	1	1
ENSG00000161653	-1.15383787188872	0.538271503345553	0.615566368543169	1	1	0
ENSG00000162148	-1.05801782459907	0.128448414842554	0.929569409756518	1	1	0
ENSG00000162396	-1.15467958381366	0.571315338161411	0.583364245652252	1	1	0
ENSG00000162496	-1.15173427868874	0.504235348427263	0.647498930261479	1	1	0
ENSG00000162594	-1.08244362563507	0.889412634051379	0.193030991583695	1	1	1
ENSG00000162614	-1.14088111558787	0.724689415395	0.416191700192869	1	1	1
ENSG00000162624	-1.1544424908298	0.598361290945168	0.556081199884628	1	1	1
ENSG00000162643	-1.12313921207517	0.793773681635714	0.329365530439451	1	1	1
ENSG00000162669	-1.04357241548213	0.949825295014174	0.0937471204679554	1	1	1
ENSG00000162687	-0.979137339678433	1.01963239481536	-0.0404950551369238	1	1	1
ENSG00000162745	-1.14323206182896	0.712205289411467	0.431026772417491	1	1	1
ENSG00000162753	-1.12872908628363	0.775262592760573	0.353466493523054	1	1	1
ENSG00000162804	-1.14973424229544	0.66751364871346	0.482220593581985	1	1	1
ENSG00000162814	-1.09103183742696	0.872986752972913	0.218045084454043	1	1	1
ENSG00000162913	-1.15467826203049	0.583550684419405	0.571127577611081	1	1	1
ENSG00000162927	-1.15061387167247	0.659365181928872	0.491248689743595	1	1	1
ENSG00000162944	-1.12502148398437	0.787777240678086	0.337244243306283	1	1	1
ENSG00000162946	-1.13633832103808	0.745796340604942	0.390541980433137	1	1	1
ENSG00000162994	-1.14719898334311	0.687401378573308	0.459797604769803	1	1	1
ENSG00000162998	-1.13411090226576	0.755056371400469	0.37905453086529	1	1	1
ENSG00000163032	-1.10851681625415	0.834245641874117	0.274271174380035	1	1	1
ENSG00000163053	-1.15287768841893	0.520271445663905	0.632606242755021	1	1	0
ENSG00000163082	-1.1448967067692	0.442415095631902	0.702481611137298	1	1	0
ENSG00000163116	-1.07247762237548	0.906838072017919	0.165639550357563	1	1	1
ENSG00000163141	-1.13343684252286	0.375693048577975	0.757743793944887	1	1	0
ENSG00000163263	-1.12886612483817	0.354085839607258	0.774780285230907	1	1	0
ENSG00000163472	-1.15039931546393	0.48896705812434	0.661432257339591	1	1	0
ENSG00000163531	-1.10854489967175	0.834176279853996	0.274368619817754	1	1	1
ENSG00000163576	-1.03692984143267	0.95844489521496	0.0784849462177119	1	1	1
ENSG00000163606	-1.08599319254384	0.882796668831252	0.20319652371259	1	1	1
ENSG00000163631	-1.13270692442031	0.76059884189193	0.372108082528377	1	1	1
ENSG00000163661	-1.05654780071931	0.931734008172548	0.124813792546762	1	1	1
ENSG00000163701	-1.1201267340945	0.802935915259466	0.317190818835031	1	1	1
ENSG00000163734	-1.14320125052297	0.430823583091831	0.71237766743114	1	1	0
ENSG00000163814	-1.10358157279811	0.846036914895828	0.257544657902281	1	1	1
ENSG00000163877	-1.08771327856998	0.879505068026903	0.208208210543073	1	1	1
ENSG00000163879	-1.12417541050709	0.333675282630754	0.790500127876335	1	1	0
ENSG00000164010	-1.12502510900802	0.787765474742838	0.337259634265181	1	1	1
ENSG00000164037	-1.10867189017257	0.833862294391479	0.274809595781088	1	1	1
ENSG00000164049	-1.15260117995366	0.516027130004145	0.636574049949512	1	1	0
